file_name,"('f0', 'mean', '01')","('f0', 'std', '01')","('mfcc', 'mean', '01')","('mfcc', 'mean', '02')","('mfcc', 'mean', '03')","('mfcc', 'mean', '04')","('mfcc', 'mean', '05')","('mfcc', 'mean', '06')","('mfcc', 'mean', '07')","('mfcc', 'mean', '08')","('mfcc', 'mean', '09')","('mfcc', 'mean', '10')","('mfcc', 'mean', '11')","('mfcc', 'mean', '12')","('mfcc', 'mean', '13')","('mfcc', 'mean', '14')","('mfcc', 'std', '01')","('mfcc', 'std', '02')","('mfcc', 'std', '03')","('mfcc', 'std', '04')","('mfcc', 'std', '05')","('mfcc', 'std', '06')","('mfcc', 'std', '07')","('mfcc', 'std', '08')","('mfcc', 'std', '09')","('mfcc', 'std', '10')","('mfcc', 'std', '11')","('mfcc', 'std', '12')","('mfcc', 'std', '13')","('mfcc', 'std', '14')","('rms', 'mean', '01')","('rms', 'std', '01')","('spectral_bandwidth', 'mean', '01')","('spectral_bandwidth', 'std', '01')","('spectral_centroid', 'mean', '01')","('spectral_centroid', 'std', '01')","('spectral_contrast', 'mean', '01')","('spectral_contrast', 'mean', '02')","('spectral_contrast', 'mean', '03')","('spectral_contrast', 'mean', '04')","('spectral_contrast', 'mean', '05')","('spectral_contrast', 'mean', '06')","('spectral_contrast', 'mean', '07')","('spectral_contrast', 'std', '01')","('spectral_contrast', 'std', '02')","('spectral_contrast', 'std', '03')","('spectral_contrast', 'std', '04')","('spectral_contrast', 'std', '05')","('spectral_contrast', 'std', '06')","('spectral_contrast', 'std', '07')","('spectral_rolloff', 'mean', '01')","('spectral_rolloff', 'std', '01')","('zcr', 'mean', '01')","('zcr', 'std', '01')",file_label
happy-379.wav,143.5667724609375,28.32488250732422,-481.74554443359375,82.38822937011719,23.29146957397461,26.49635124206543,3.2999038696289062,5.534168243408203,6.358730316162109,3.2206828594207764,-10.264925003051758,-2.746574640274048,-9.911504745483398,4.432631015777588,-5.484473705291748,-0.655815064907074,163.80731201171875,47.73641586303711,21.49224090576172,17.126197814941406,26.998319625854492,20.119277954101562,12.775174140930176,9.728931427001953,15.20108699798584,10.041815757751465,17.460847854614258,8.03993034362793,13.032370567321777,8.368420600891113,0.032875195145606995,0.030457692220807076,2250.0029296875,509.7532958984375,1491.860107421875,912.000244140625,21.636035919189453,14.09023666381836,16.854290008544922,15.072487831115723,14.804720878601074,17.161386489868164,20.22993278503418,5.03956413269043,6.8645219802856445,7.181473255157471,4.7288641929626465,3.381244421005249,4.193209648132324,4.834242820739746,3042.26708984375,2034.731201171875,0.04572860151529312,0.07167937606573105,3
happy-351.wav,144.90771484375,33.67023468017578,-506.0171203613281,40.008155822753906,14.403592109680176,40.245758056640625,5.251464366912842,8.603852272033691,10.481369972229004,1.9267462491989136,-0.6781945824623108,-3.3886594772338867,-0.7702272534370422,2.1216344833374023,0.6710724830627441,1.536019206047058,184.69126892089844,38.3573112487793,27.01237678527832,36.68970489501953,16.583690643310547,17.91524887084961,11.755614280700684,13.417044639587402,11.950239181518555,13.960694313049316,11.388197898864746,11.157565116882324,9.939031600952148,8.035332679748535,0.027419589459896088,0.033679671585559845,2450.155029296875,354.09033203125,2018.1990966796875,1362.254638671875,21.8161563873291,12.109755516052246,14.337518692016602,12.965655326843262,15.499387741088867,16.268596649169922,17.694974899291992,5.039727687835693,6.551018238067627,6.427630424499512,3.4689717292785645,4.000484943389893,4.5924763679504395,3.343440055847168,4248.57177734375,1872.5179443359375,0.0683673769235611,0.13001205027103424,3
happy-345.wav,159.0098876953125,26.909954071044922,-412.3293151855469,60.3138542175293,-9.648900985717773,12.068309783935547,-27.056917190551758,1.8786166906356812,-9.533424377441406,-9.61371898651123,-2.3596017360687256,-5.89561128616333,-5.687280654907227,-4.5652031898498535,-7.942893981933594,-1.5442218780517578,137.45506286621094,51.859764099121094,53.010498046875,25.083702087402344,31.60738182067871,15.273694038391113,14.357656478881836,16.50965118408203,13.577999114990234,10.841598510742188,12.107625961303711,8.569626808166504,8.55373764038086,14.023655891418457,0.04320564121007919,0.03540246933698654,2195.191650390625,662.2578125,2484.87451171875,1470.515380859375,16.217321395874023,11.281622886657715,20.618770599365234,20.051868438720703,18.900754928588867,17.54920196533203,21.10485076904297,4.505176067352295,6.310334205627441,7.970803737640381,7.616037845611572,6.0212721824646,4.509073257446289,4.598674774169922,4549.37841796875,2415.928955078125,0.12582120299339294,0.1139947697520256,3
happy-392.wav,129.48765563964844,33.51437759399414,-489.6192321777344,57.988189697265625,13.675239562988281,28.272144317626953,8.799753189086914,4.283186435699463,11.243341445922852,6.205212593078613,-9.009278297424316,0.11767139285802841,-8.923294067382812,4.387493133544922,-6.348758220672607,1.6642448902130127,186.9048309326172,44.72526550292969,26.18550682067871,25.621374130249023,27.755815505981445,21.1601505279541,12.552668571472168,13.608576774597168,22.377519607543945,13.718141555786133,18.84151840209961,10.3141450881958,14.063902854919434,9.24208927154541,0.04050556197762489,0.04275932163000107,2262.06982421875,382.0457458496094,1554.1971435546875,1052.021728515625,21.64422607421875,14.12104606628418,17.033615112304688,15.303389549255371,15.94516372680664,18.357681274414062,19.61533546447754,5.414888858795166,7.290539741516113,7.969555854797363,5.669750213623047,4.66817045211792,5.267402648925781,5.601983070373535,2796.975830078125,1960.867431640625,0.043679941445589066,0.07301042973995209,3
happy-386.wav,137.4259796142578,30.761066436767578,-487.6664123535156,48.56460952758789,26.48004913330078,20.48938751220703,1.360226035118103,10.61632251739502,11.883820533752441,2.9463088512420654,-7.4888386726379395,1.1354968547821045,-5.685161113739014,4.34509801864624,-2.95342755317688,2.987670421600342,177.41146850585938,56.941795349121094,18.91104507446289,25.642189025878906,25.657669067382812,17.379619598388672,11.978267669677734,14.4260835647583,21.349700927734375,11.857282638549805,19.52484703063965,9.600076675415039,13.671100616455078,8.89277458190918,0.03331427648663521,0.039144329726696014,2429.1044921875,420.0834045410156,1886.19970703125,1532.831298828125,21.529232025146484,12.134367942810059,14.670195579528809,14.1642427444458,15.686609268188477,16.654644012451172,19.355615615844727,5.187123775482178,6.101292133331299,6.96081018447876,4.444277286529541,4.257773399353027,4.357916355133057,4.931243419647217,3457.58837890625,2465.1875,0.07171802222728729,0.12942089140415192,3
happy-219.wav,156.94613647460938,34.93254470825195,-337.0556335449219,63.99346160888672,-23.18911361694336,-12.896651268005371,-23.246992111206055,2.3514628410339355,-10.432029724121094,-13.257020950317383,-0.053845614194869995,-6.52542781829834,-5.762279987335205,-3.3392765522003174,3.2394468784332275,6.400410175323486,144.0547332763672,43.65300750732422,49.485374450683594,39.88474655151367,28.67389488220215,18.468355178833008,15.411650657653809,21.108478546142578,16.115346908569336,14.855544090270996,14.92111873626709,18.38182830810547,18.554033279418945,22.666414260864258,0.08330846577882767,0.06742366403341293,2145.822998046875,507.6982421875,2120.6025390625,694.5632934570312,17.444202423095703,15.449502944946289,19.491352081298828,19.615707397460938,19.91742706298828,18.539451599121094,21.112804412841797,5.3934502601623535,9.125986099243164,8.711355209350586,7.7388410568237305,5.926182746887207,4.291819095611572,3.1914944648742676,4128.59765625,1604.511962890625,0.08415110409259796,0.05476056784391403,3
happy-225.wav,158.30300903320312,30.666574478149414,-365.2669982910156,67.2432632446289,-10.785072326660156,-8.42461109161377,-33.17641067504883,6.047701835632324,-12.849594116210938,-14.257550239562988,-0.11382251977920532,-12.509716033935547,-4.625170707702637,0.10112351924180984,-0.5052133798599243,3.3760921955108643,127.79427337646484,42.98857879638672,42.212196350097656,30.609939575195312,39.21931457519531,25.932466506958008,16.37133026123047,18.2763671875,14.84560775756836,15.983100891113281,15.638474464416504,18.006242752075195,21.70002555847168,20.808481216430664,0.05855707451701164,0.048596616834402084,2192.01318359375,453.0533142089844,2312.596435546875,1204.99951171875,16.850603103637695,14.449234008789062,20.604209899902344,18.843149185180664,19.1546573638916,19.219263076782227,20.97139549255371,5.528772830963135,7.146061420440674,8.229320526123047,7.861954689025879,5.923959732055664,4.677774906158447,3.528481960296631,4412.275390625,2092.00927734375,0.12630823254585266,0.11927375197410583,3
happy-231.wav,152.81422424316406,34.384342193603516,-336.23040771484375,33.736698150634766,-4.103402614593506,25.49622344970703,-25.31880760192871,-8.961087226867676,-6.5497589111328125,-15.41010570526123,-6.729607105255127,-3.7593204975128174,-8.622587203979492,-0.7166628241539001,0.06087817996740341,2.9599740505218506,142.939697265625,47.70187759399414,48.161983489990234,31.033952713012695,27.585559844970703,24.145889282226562,13.782665252685547,19.359237670898438,14.363093376159668,14.65471363067627,13.545915603637695,14.222966194152832,15.735132217407227,15.288115501403809,0.0657917708158493,0.04957354813814163,2414.277587890625,425.2318420410156,2829.99609375,1233.2742919921875,16.05359649658203,16.14261245727539,20.632925033569336,18.4335994720459,16.850841522216797,18.45685577392578,20.88069725036621,6.287163257598877,8.80483341217041,7.055406093597412,5.9685959815979,4.391960144042969,3.7052392959594727,3.8734731674194336,5366.22265625,1715.9034423828125,0.13234105706214905,0.11451458185911179,3
happy-230.wav,152.30453491210938,31.192672729492188,-401.5334777832031,26.57716178894043,8.341047286987305,11.47098445892334,-17.198810577392578,-6.281561851501465,-12.393285751342773,-18.58448600769043,-3.9171626567840576,-8.020407676696777,-5.951321125030518,3.927285671234131,5.400146007537842,14.450105667114258,130.83203125,40.07951354980469,48.29167938232422,33.01559066772461,24.963083267211914,16.264751434326172,18.941591262817383,19.642431259155273,12.787393569946289,14.308405876159668,17.07900047302246,16.34391212463379,21.393428802490234,24.170883178710938,0.06002245098352432,0.05786246433854103,2568.14501953125,586.41552734375,3042.32275390625,1726.35302734375,17.28789520263672,11.49229907989502,21.453203201293945,21.532155990600586,18.01260757446289,19.243257522583008,20.833951950073242,5.320678234100342,6.79879093170166,7.329170227050781,8.229621887207031,6.503020763397217,5.304054260253906,3.9376397132873535,5775.205078125,2330.822998046875,0.1608072966337204,0.18838120996952057,3
happy-224.wav,158.61375427246094,37.52429962158203,-349.6492004394531,60.28290557861328,7.510276794433594,0.7072799801826477,-40.3118782043457,5.239436626434326,-15.163043022155762,-13.71038818359375,-2.3296000957489014,-12.559463500976562,-4.148260593414307,-3.6268913745880127,5.269073486328125,16.33233070373535,123.29640197753906,63.64480972290039,50.33979034423828,32.1855583190918,31.4914608001709,18.005884170532227,18.643390655517578,15.949679374694824,15.630631446838379,17.598684310913086,10.283415794372559,11.5980224609375,17.36180877685547,24.69336700439453,0.08561545610427856,0.07100722193717957,2027.4317626953125,486.4507751464844,2401.60205078125,1636.5947265625,15.078967094421387,12.428645133972168,21.033958435058594,20.29825782775879,18.943498611450195,19.8220272064209,21.131132125854492,5.320590019226074,5.924878120422363,7.642000198364258,7.287384986877441,5.11850643157959,5.248075485229492,3.419003963470459,4101.537109375,2460.459228515625,0.1343994140625,0.15258671343326569,3
